Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
113,Stour Wood,TM191313,619100,231300,3910.0,England,12.0,40,1983,2023,UKBMS,51.937048622442305,1.185948296742309
114,Shabbington Wood,SP620100,462000,210000,4156.0,England,10.0,13,1984,1997,UKBMS,51.78523394168831,-1.1025905887700358
115,Oakley Woods,SP615114,461500,211400,2549.0,England,9.0,35,1985,2023,UKBMS,51.79787492173177,-1.1095903752912468
116,Taynish,NR731843,173100,684300,3894.0,Scotland,12.0,35,1985,2023,UKBMS,55.997813641546735,-5.640276984785284
117,Whitecross Green Wood,SP602144,460200,214400,1853.0,England,11.0,37,1986,2022,UKBMS,51.82498593033265,-1.1279190707785642
118,Ham Street Wood,TR006342,600600,134200,3038.0,England,13.0,28,1986,2023,UKBMS,51.07206078580158,0.8620142282119955
119,Folkestone Escarpment,TR217381,621700,138100,3663.0,England,15.0,35,1987,2023,UKBMS,51.099320981284805,1.1651212422800625
120,Cors y Llyn,SO016553,301600,255300,2170.0,Wales,12.0,10,1987,2000,UKBMS,52.187135759380794,-3.4407684461929153
121,Somerford Common (old),SU027867,402700,186700,5099.0,England,13.0,3,1987,1989,UKBMS,51.57915624176693,-1.9624307437934922
122,Springhill Farm,TQ812302,581200,130200,2440.0,England,11.0,26,1987,2012,UKBMS,51.042577330322594,0.5834123846322888
123,Glen Strathfarrer,NH368398,236800,839800,5962.0,Scotland,12.0,9,1988,2003,UKBMS,57.41916623595406,-4.719132861697987
124,Roudsea,SD333822,333300,482200,3131.0,England,15.0,26,1989,2016,UKBMS,54.23114503456143,-3.02471406959924
125,Fontmell Down,ST880170,388000,117000,4046.0,England,14.0,8,1989,1996,UKBMS,50.95230457327653,-2.1722066591173608
126,Lydden,TR277453,627700,145300,1846.0,England,9.0,19,1986,2021,UKBMS,51.161609881748966,1.2552176108935316
127,Ariundle,NM837641,183700,764100,2245.0,Scotland,15.0,22,1989,2014,UKBMS,56.718304787497544,-5.536362043332698
128,Smardale Gill,NY725066,372500,506600,3173.0,England,11.0,29,1989,2023,UKBMS,54.45403872201061,-2.425656617517527
129,Mottistone Down,SZ416845,441600,84500,1590.0,England,8.0,34,1989,2023,UKBMS,50.658696733485655,-1.4128353642102705
130,Church Place,SU342099,434200,109900,2088.0,England,15.0,33,1989,2023,UKBMS,50.887580495689356,-1.5151666879087982
131,Pitts Wood,SU200149,420000,114900,3030.0,England,7.0,13,1989,2023,UKBMS,50.93320520579759,-1.7167646162720942
132,St Margaret's Bay,TR357432,635700,143200,4926.0,England,10.0,12,1989,2001,UKBMS,51.13952221404339,1.3680525525048977
133,Tadnoll,SY791875,379100,87500,3370.0,England,10.0,35,1989,2023,UKBMS,50.68677310445504,-2.297217036767947
134,Bovey Valley,SX783797,278300,79700,1600.0,England,8.0,34,1989,2023,UKBMS,50.60429037065434,-3.721142577204705
135,East Blean Woods,TR193643,619300,164300,3627.0,England,15.0,29,1989,2023,UKBMS,51.33547721522577,1.1469084722073677
136,Somerford Common,SU028864,402800,186400,3249.0,England,13.0,30,1989,2023,UKBMS,51.576458371748565,-1.960989921039015
137,Thorne Moors,SE722153,472200,415300,3999.0,England,5.0,17,1990,2010,UKBMS,53.629260026122246,-0.909707849885854
138,Hickling Broad,TG425220,642500,322000,1652.0,England,10.0,5,1988,1992,UKBMS,52.741190097753396,1.5910899679681558
139,Blean Woods,TR114608,611400,160800,2005.0,England,15.0,32,1991,2023,UKBMS,51.30704012991172,1.0315947910014152
140,Culvie Wood,NJ574554,357400,855400,3093.0,Scotland,14.0,21,1991,2011,UKBMS,57.5866171182879,-2.7141524201536193
141,Pollymore,NC077176,207700,917600,983.0,Scotland,9.0,20,1991,2011,UKBMS,58.10548456308314,-5.265270967663292
142,Rothamsted Farm,TL119137,511900,213700,3069.0,England,12.0,20,1991,2010,UKBMS,51.81074419555952,-0.378241982864766
143,Loch Fleet,NH814964,281400,896400,3128.0,Scotland,8.0,27,1993,2023,UKBMS,57.941087273151275,-4.004962807094547
144,Whitlaw Mosses,NT505285,350500,628500,1025.0,Scotland,9.0,21,1992,2016,UKBMS,55.547678461088736,-2.786083712892137
145,Newborough Warren,SH416640,241600,364000,3200.0,Wales,15.0,21,1995,2018,UKBMS,53.149519654376945,-4.370055357979354
146,St Cyrus (new),NO749640,374900,764000,3600.0,Scotland,15.0,37,1983,2023,UKBMS,56.76691148867058,-2.4122249146574686
147,Whixall Moss (a),SJ486359,348600,335900,2800.0,England,10.0,17,1993,2021,UKBMS,52.91804656104712,-2.7658849816248092
148,Denmark Farm,SN585537,258500,253700,2966.0,Wales,15.0,10,1993,2002,UKBMS,52.16338012470822,-4.070169869739996
149,Kenfig,SS792808,279200,180800,4407.0,Wales,10.0,24,1993,2021,UKBMS,51.51317089744365,-3.7422180519402892
150,Killard Point,J607434,170403,496694,3000.0,Northern Ireland,15.0,17,1994,2015,UKBMS,54.31405820378442,-5.531378265900512
151,Rhos Llawr Cwrt,SN416501,241600,250100,1637.0,Wales,11.0,26,1994,2019,UKBMS,52.12644751497996,-4.315364693602272
152,Pengelli,SN129392,212900,239200,4015.0,Wales,10.0,4,1994,1997,UKBMS,52.01958890821101,-4.728167841728944
153,Brodick Country Park,NS019382,201900,638200,1801.0,Scotland,13.0,26,1995,2023,UKBMS,55.596998730605016,-5.145721361790528
154,Hickling Broad,TG425217,642500,321700,1680.0,England,3.0,12,1995,2011,UKBMS,52.738498528841205,1.5908684807424336
155,Shabbington Wood (new),SP611102,461100,210200,3260.0,England,10.0,28,1995,2023,UKBMS,51.787130754764306,-1.1156010184904779
156,Denge Wood,TR106513,610600,151300,1462.0,England,10.0,28,1993,2023,UKBMS,51.222032648833896,1.0145440874040872
157,Whixall Fens and Mosses,SJ484371,348400,337100,3500.0,Wales,10.0,13,1993,2015,UKBMS,52.92881350970095,-2.7690503380604388
158,Fontmell Down (new),ST885180,388500,118000,3809.0,England,14.0,44,1980,2023,UKBMS,50.96130713378115,-2.165120515623726
159,Gunthorpe,SK671443,467100,344300,2534.0,England,12.0,7,1997,2003,UKBMS,52.991838548336695,-1.0018072643142522
160,Mabie Forest,NX927703,292700,570300,3500.0,Scotland,11.0,24,1995,2023,UKBMS,55.015637229479964,-3.6796059448324026
161,Bishop Middleham Quarry,NZ332327,433200,532700,2225.0,England,14.0,24,1997,2022,UKBMS,54.68825788234167,-1.486512298506877
162,Gear Sands,SW570400,157000,40000,,England,12.0,3,1999,2001,UKBMS,50.20999948697975,-5.407145298922254
163,Blackford Hill,NT254703,325400,670300,3206.0,Scotland,13.0,19,1999,2023,UKBMS,55.919975764608374,-3.1952363232530465
164,Carty Port,NX430620,243000,562000,,Scotland,8.0,2,1999,2000,UKBMS,54.9279158275514,-4.451652238997131
165,Sands of Forvie (new),NK010260,401000,826000,3655.0,Scotland,7.0,25,1999,2023,UKBMS,57.32454826432093,-1.9850387500662934
166,Great Orme,SH764827,276400,382700,4476.0,Wales,15.0,24,1999,2023,UKBMS,53.326740114112226,-3.8572824176867924
167,Creag Meagaidh,NN474879,247400,787900,3156.0,Scotland,15.0,13,1997,2010,UKBMS,56.957088294216874,-4.511011579722847
168,Loddington (Arable),SK793020,479300,302000,2245.0,England,12.0,2,2000,2001,UKBMS,52.609999917786105,-0.8303366611418119
169,Loddington (Embankment),SK788015,478800,301500,2240.0,England,10.0,2,2000,2001,UKBMS,52.605578615612295,-0.8378379256966115
170,Writtle College (West),TL676068,567600,206800,3666.0,England,12.0,18,2000,2019,UKBMS,51.73485323986545,0.42573331260462527
171,Writtle College (East),TL679072,567900,207200,2448.0,England,8.0,18,2000,2019,UKBMS,51.738356737212214,0.43026644153475935
172,Grange Farm (North) A,TL330627,533000,262700,2879.0,England,20.0,23,2000,2023,UKBMS,52.246417356837306,-0.05332118037312549
173,Grange Farm (South),TL332623,533200,262300,2574.0,England,15.0,23,2000,2023,UKBMS,52.24277499077277,-0.05055109454319175
174,St. Abb's Head,NT913687,391300,668700,4068.0,Scotland,10.0,24,1999,2023,UKBMS,55.91132034050632,-2.1407471498526256
175,Lochaber,NX922699,292200,569900,2661.0,Scotland,11.0,12,2000,2023,UKBMS,55.01193617078764,-3.6872707861195084
176,North Warren,TM460590,646000,259000,4182.0,England,15.0,28,1991,2018,UKBMS,52.17437155874465,1.5964208087474108
177,Callendar Wood,NS895787,289500,678700,3346.0,Scotland,11.0,11,2000,2021,UKBMS,55.98849960353401,-3.772852729785754
178,Cheriton Hill,TR200381,620000,138100,1304.0,England,9.0,24,1992,2023,UKBMS,51.09997526336512,1.1408796807935728
179,Grange Farm (North) B,TL331620,533100,262000,2900.0,England,10.0,23,2000,2023,UKBMS,52.24010362039227,-0.052132844488504096
180,Dean Castle Country Park,NS439396,243900,639600,2366.0,Scotland,7.0,5,2002,2006,UKBMS,55.62484923760252,-4.480702743649771
181,Bodmin Beacon LNR,SX066666,206600,66600,1764.0,England,8.0,9,2002,2011,UKBMS,50.467251594814606,-4.726562260767632
182,Glasdrum,NN000450,200000,745000,2500.0,Scotland,11.0,19,2002,2022,UKBMS,56.55426194018986,-5.255695029180097
183,Sandwell Valley,SP032927,403200,292700,3090.0,England,15.0,4,2003,2006,UKBMS,52.532157963342506,-1.9542576637340794
184,Cavenham Heath,TL754725,575400,272500,3315.0,England,10.0,20,2003,2023,UKBMS,52.322566834598575,0.5722263815726096
185,Aberarder Mountain Ringlet,NN46088839,246080,788390,700.0,Scotland,7.0,15,1994,2016,UKBMS,56.96104838646766,-4.53299245509012
186,Scamodale,NM841736,184100,773600,1815.0,Scotland,11.0,8,2003,2010,UKBMS,56.80367141345035,-5.5378506288785685
187,Torrington Commons,SS480190,248000,119000,2400.0,England,6.0,7,2002,2008,UKBMS,50.95033733895632,-4.165286075786725
188,Wootton Coppice,SZ247995,424700,99500,2100.0,England,7.0,18,2004,2023,UKBMS,50.79454287075108,-1.650917959243368
189,Cragbank,NT590070,359000,607000,,Scotland,10.0,1,2004,2004,UKBMS,55.3552932805438,-2.6482014763796875
190,Tentsmuir Point North Revised,NO499276,349900,727600,2900.0,Scotland,8.0,19,2005,2023,UKBMS,56.43791177088771,-2.8140967365409564
191,Tentsmuir Point (South),NO500270,350000,727000,,Scotland,5.0,1,2005,2005,UKBMS,56.4325325183852,-2.812360180858226
192,Morton Lochs,NO463268,346300,726800,2900.0,Scotland,9.0,19,2004,2023,UKBMS,56.43032860186501,-2.8723077096095757
193,Hengistbury Head,SZ175905,417500,90500,3803.0,England,14.0,45,1979,2023,UKBMS,50.713870770682156,-1.7534969057161942
194,Skokholm (new),SM739050,173900,205000,,Wales,10.0,3,2005,2007,UKBMS,51.69808329208743,-5.27324365420374
195,Tentsmuir Point South Revised,NO500270,350000,727000,1700.0,Scotland,7.0,18,2006,2023,UKBMS,56.4325325183852,-2.812360180858226
500,Kitts Grave,SU035210,403500,121000,,England,12.0,1,1996,1996,UKBMS,50.98839109280889,-1.9515084825215343
501,Martin Down (N),SU045190,404500,119000,1529.0,England,9.0,1,1996,1996,UKBMS,50.97039981598371,-1.9372854048734391
988,Allt Marchaidh,NH886041,288600,804100,1727.0,Scotland,8.0,5,2003,2009,UKBMS,57.114303964287544,-3.8411612277318237
989,Glensaugh (upper),NO650800,365000,780000,400.0,Scotland,4.0,17,1997,2014,UKBMS,56.90999883772092,-2.5763753078098657
990,Y Wyddfa,SH638549,263800,354900,2265.0,Wales,5.0,17,1996,2012,UKBMS,53.073914152884555,-4.03447644133257
991,Porton Down,SU247367,424700,136700,2700.0,England,15.0,28,1994,2023,UKBMS,51.129050038468755,-1.6484041992927854
992,Sourhope,NT860210,386000,621000,1287.0,Scotland,6.0,18,1993,2010,UKBMS,55.48260703653159,-2.223072804302498
993,Moor House,NY751332,375100,533200,1919.0,England,10.0,31,1993,2023,UKBMS,54.69321655247173,-2.3878208102115805
994,Wytham,SP464096,446400,209600,4794.0,England,13.0,31,1993,2023,UKBMS,51.78314582357768,-1.3287770545032431
995,North Wyke,SX660985,266000,98500,4738.0,England,15.0,30,1993,2023,UKBMS,50.77056346159058,-3.9016824046468495
996,Hillsborough,J247580,135773,514305,1400.0,Northern Ireland,10.0,23,1993,2016,UKBMS,54.455191233181935,-6.078046249632169
997,Glensaugh,NO667776,366700,777600,5135.0,Scotland,11.0,21,1994,2018,UKBMS,56.88856539688943,-2.548144276978068
998,Drayton,SP163554,416300,255400,2167.0,England,12.0,19,1993,2011,UKBMS,52.19659710358962,-1.7629441540474289
999,Alice Holt,SU801399,480100,139900,1930.0,England,4.0,30,1994,2023,UKBMS,51.15276162977767,-0.8561121091769729
1001,Stockbridge Down,SU382348,438200,134800,1500.0,England,15.0,38,1983,2023,UKBMS,51.11122728734375,-1.4556912732157359
1002,Ashford Hangers 1,SU742268,474200,126800,2000.0,England,11.0,24,1987,2023,UKBMS,51.03577960605725,-0.9431418050179714
1003,Anton Lakes 1,SU360467,436000,146700,1500.0,England,8.0,3,1996,1998,UKBMS,51.21836955567885,-1.4859294518198634
1004,Badminston Common,SU460020,446000,102000,2190.0,England,10.0,25,1993,2023,UKBMS,50.81572780011116,-1.3484124374169548
1005,Beacon Hill,SU603227,460300,122700,1400.0,England,10.0,43,1980,2023,UKBMS,51.000539720264996,-1.1420361988178291
1006,Bentley Station Meadow,SU794430,479400,143000,950.0,England,3.0,31,1993,2023,UKBMS,51.18072871123313,-0.8654350974016086
1007,Bonchurch Down,SZ5733678652,457336,78652,650.0,England,9.0,31,1993,2023,UKBMS,50.60477844758155,-1.191136760972552
1008,Broughton Down,SU294327,429400,132700,2000.0,England,10.0,10,1987,2002,UKBMS,51.092861692482224,-1.5815654933539733
1009,Claylands,SU547181,454700,118100,1600.0,England,8.0,28,1996,2023,UKBMS,50.95973766312672,-1.2225246282956959
1010,Farlington Marshes Route A,SU688047,468800,104700,1420.0,England,5.0,26,1993,2023,UKBMS,50.83774881204941,-1.0243097231612805
1011,Hocombe Mead,SU430227,443000,122700,2400.0,England,8.0,18,1994,2013,UKBMS,51.00208939529388,-1.3885612297173822
1012,Hookheath Meadows,SU64700790,464700,107900,,England,,7,1994,2002,UKBMS,50.866993134864586,-1.081962880638871
1013,Itchen Valley CP Meadows,SU457161,445700,116100,2450.0,England,6.0,26,1993,2018,UKBMS,50.94253655808893,-1.3509122545372392
1014,Lower Test Marshes,SU364149,436400,114900,3729.0,England,11.0,33,1991,2023,UKBMS,50.93240654594344,-1.4833945748675348
1015,Ludshott Common,SU853357,485300,135700,1150.0,England,8.0,10,1994,2017,UKBMS,51.11425320545973,-0.7827731083812395
1016,Magdalen Hill Down,SU503292,450300,129200,1950.0,England,10.0,34,1990,2023,UKBMS,51.05994358298295,-1.2836334729820467
1017,Magdalen Hill Down extension,SU515292,451500,129200,1600.0,England,8.0,28,1996,2023,UKBMS,51.0598374349954,-1.2665118682058458
1018,Martin Down Kitts Grave,SU034203,403400,120300,1465.0,England,12.0,39,1985,2023,UKBMS,50.98209709244695,-1.9529395320930616
1019,Martin Down North,SU045190,404500,119000,1375.0,England,9.0,42,1982,2023,UKBMS,50.97039981598371,-1.9372854048734391
1022,Noar Hill,SU741320,474100,132000,2383.0,England,15.0,41,1983,2023,UKBMS,51.082543699488085,-0.9435044535277993
1023,Oxenbourne Down,SU712186,471200,118600,2000.0,England,12.0,14,1984,2004,UKBMS,50.96243374484588,-0.9875257060542494
1024,Pamber Forest,SU615610,461500,161000,5300.0,England,15.0,40,1984,2023,UKBMS,51.34476489499584,-1.118396751868178
1025,Parkhurst Forest,SZ477903,447700,90300,3050.0,England,14.0,11,1995,2007,UKBMS,50.71038443871377,-1.3257962212159138
1026,Portsdown Hill West,SU621067,462100,106700,2200.0,England,,9,1993,2001,UKBMS,50.85648811038195,-1.119108180438382
1027,Portsdown Hill East,SU675063,467500,106300,1900.0,England,6.0,8,1995,2002,UKBMS,50.85228760853242,-1.0424744496977592
1028,Sandy Point Hayling Island,SZ74809830,474800,98300,2300.0,England,10.0,16,1989,2004,UKBMS,50.779463193045885,-0.9404183376896399
1029,Silchester Common,SU622623,462200,162300,1020.0,England,5.0,18,1994,2015,UKBMS,51.35637664637718,-1.10812093544836
1030,St Catherine's Hill,SU490276,449000,127600,1371.0,England,12.0,20,1986,2005,UKBMS,51.04566936583157,-1.3023980923763547
1031,Swanwick NR,SU507099,450700,109900,2300.0,England,14.0,27,1994,2023,UKBMS,50.88637123871158,-1.2806113467014693
1032,Lower Test - Testwood Park House,SU358145,435800,114500,1906.0,England,9.0,32,1992,2023,UKBMS,50.92884718729295,-1.4919714616644255
1033,Titchfield Haven (Old),SU53300240,453300,102400,1950.0,England,6.0,8,1990,2000,UKBMS,50.81870008953704,-1.2447422347884982
1034,Coombe Bottom & St Boniface Down (Ventnor),SZ558779,455800,77900,1100.0,England,11.0,35,1989,2023,UKBMS,50.59816507714742,-1.2129527538541796
1035,Newton - Walters Copse,SZ432905,443200,90500,1317.0,England,7.0,28,1996,2023,UKBMS,50.712533841631505,-1.3895016266774909
1036,West Down (Chilbolton),SU385392,438500,139200,2300.0,England,10.0,34,1988,2023,UKBMS,51.150770406126206,-1.4509372625934611
1037,Wendleholme,SU494073,449400,107300,1800.0,England,11.0,18,1987,2004,UKBMS,50.86310504310741,-1.2994412978303078
1038,Westbury House Park,SU660235,466000,123500,1529.0,England,,12,1993,2005,UKBMS,51.00710804499093,-1.0606712007681083
1039,Winnall Moors,SU488305,448800,130500,4000.0,England,12.0,30,1987,2023,UKBMS,51.0717616563593,-1.3048606308759119
1040,Yew Hill,SU454265,445400,126500,1220.0,England,6.0,34,1990,2023,UKBMS,51.036073701186176,-1.3538854546118784
1041,Conford Moor,SU823330,482300,133000,1057.0,England,7.0,4,1996,2017,UKBMS,51.0904178116088,-0.8262364159362505
1043,Ashford Hangers 2,SU73502640,473500,126400,500.0,England,,7,1993,2001,UKBMS,51.03227315580922,-0.953204361022822
1044,Botley Wood 1,SU545100,454500,110000,2900.0,England,11.0,29,1995,2023,UKBMS,50.88692514388734,-1.2265801654529593
1045,Botley Wood 2,SU542097,454200,109700,1200.0,England,7.0,6,1999,2004,UKBMS,50.88425582921186,-1.2308890552585328
1046,Brading Quarries,SZ603868,460300,86800,1400.0,England,10.0,13,1997,2009,UKBMS,50.67774542292481,-1.1479333896489972
1047,Browndown North,SZ582996,458200,99600,1800.0,England,8.0,9,1997,2019,UKBMS,50.793052807753554,-1.1756342016954433
1048,Brownwich & Chilling,SU515040,451500,104000,2800.0,England,12.0,16,1989,2004,UKBMS,50.83324946212269,-1.270067838809857
1049,Catherington Down,SU692144,469200,114400,3033.0,England,9.0,29,1995,2023,UKBMS,50.924914852814666,-1.0167966667389017
1050,Crabtree,SU663519,466300,151900,1900.0,England,10.0,25,1999,2023,UKBMS,51.26241236557096,-1.051178341442588
1051,Crab Wood,SU438295,443800,129500,550.0,England,7.0,26,1986,2023,UKBMS,51.06317245307157,-1.3763409939016427
1052,Crowdhill Copse,SU489198,448900,119800,2757.0,England,9.0,16,1993,2008,UKBMS,50.975543719313585,-1.304873254224778
1053,Drayton Down,SU67202250,467200,122500,1200.0,England,,7,1998,2005,UKBMS,50.9979783642326,-1.0437548410389104
1054,Firestone Copse,SZ555908,455500,90800,1700.0,England,10.0,33,1988,2023,UKBMS,50.7141895037002,-1.2152612436888819
1055,The Gillies,SU572059,457200,105900,1300.0,England,8.0,31,1993,2023,UKBMS,50.849799327230805,-1.1888399455798566
1056,Ham Green Common,SU43903070,443900,130700,1700.0,England,,10,1996,2005,UKBMS,51.073954748828776,-1.3747687671106612
1057,Leckford-A,SU368366,436800,136600,1800.0,England,10.0,25,1988,2023,UKBMS,51.127503633538005,-1.4755062166666015
1058,Leckford-J,SU382357,438200,135700,1610.0,England,10.0,30,1989,2023,UKBMS,51.11931977460435,-1.4555962332295616
1059,Old Burghclere Lime Quarry,SU472573,447200,157300,1100.0,England,9.0,11,1988,2007,UKBMS,51.31286244797177,-1.3241811408503061
1060,Pignal Inclosure,SU315040,431500,104000,600.0,England,7.0,26,1998,2023,UKBMS,50.834679648560275,-1.5540559163011622
1061,Royal Victoria CP,SU46500780,446500,107800,4138.0,England,7.0,10,1996,2005,UKBMS,50.867840913076456,-1.3405811999687411
1063,Whippingham (fields),SZ510933,451000,93300,3650.0,England,11.0,23,1998,2020,UKBMS,50.737080784017316,-1.2786487250353868
1064,Whippingham (Woodhouse),SZ530930,453000,93000,950.0,England,11.0,16,1998,2013,UKBMS,50.73420453203175,-1.2503524981599867
1065,Wick Wood,SU759357,475900,135700,3056.0,England,12.0,28,1995,2023,UKBMS,51.11557350387694,-0.917035253973087
1066,Culver Down,SZ63508550,463500,85500,1500.0,England,10.0,4,1992,1995,UKBMS,50.6657165505365,-1.1028721318071297
1067,Medina Valley Centre,SZ503909,450300,90900,367.0,England,10.0,29,1988,2019,UKBMS,50.71556097455619,-1.2888941683229387
1068,Emer Bog,SU397215,439700,121500,1700.0,England,10.0,6,1992,2004,UKBMS,50.99153576054464,-1.43571934524429
1069,Bishops Waltham Moors,SU560170,456000,117000,1900.0,England,13.0,6,1991,1997,UKBMS,50.94972245427378,-1.2041853045309847
1070,Itchen Valley CP Woods,SU469167,446900,116700,1100.0,England,8.0,27,1992,2018,UKBMS,50.947835453804814,-1.333756483181695
1071,"Sandy Top, Fordingbridge",SU13301460,413300,114600,,England,,12,1994,2005,UKBMS,50.93069961939185,-1.812118188389053
1072,Chilworth,SU40401850,440400,118500,1950.0,England,7.0,5,1991,1995,UKBMS,50.96451172868966,-1.4260785989143825
1073,Farlington Marshes Route B,SU688052,468800,105200,1286.0,England,6.0,23,1993,2022,UKBMS,50.84224440218134,-1.0242159877651786
1074,Farlington Marshes Route C,SU679045,467900,104500,1715.0,England,6.0,24,1993,2023,UKBMS,50.836056693472464,-1.0371260715118764
1075,Roydon Woods - Bakers,SU316013,431600,101300,2979.0,England,15.0,33,1985,2021,UKBMS,50.81039517374705,-1.5528677263910844
1076,Roydon Woods - Calveslease,SU322001,432200,100100,1461.0,England,11.0,23,1990,2012,UKBMS,50.79957154211893,-1.5444570745522643
1077,Roydon Woods - Newlands,SU322009,432200,100900,1014.0,England,12.0,18,1987,2004,UKBMS,50.806765348423546,-1.544387160349778
1078,Roydon Woods - Sheffield,SZ33209970,433200,99700,760.0,England,7.0,4,1997,2000,UKBMS,50.79591840726603,-1.530303857942101
1079,Roydon Woods - Woodhouse,SU310004,431000,100400,1737.0,England,11.0,20,1984,2003,UKBMS,50.802334431454995,-1.5614590017577654
1080,Bartley Heath Cross Lines Walk,SU72605340,472600,153400,8000.0,England,10.0,21,1983,2003,UKBMS,51.27513158087655,-0.9605984658445859
1081,Bartley Heath New 1,SU726534,472600,153400,4600.0,England,10.0,28,1996,2023,UKBMS,51.27513158087655,-0.9605984658445859
1082,Bartley Heath New 2,SU72405260,472400,152600,2300.0,England,10.0,5,1997,2001,UKBMS,51.26796471398559,-0.9636269200188049
1083,Roydon Woods - Southern Fields,SZ317996,431700,99600,2842.0,England,15.0,23,2000,2023,UKBMS,50.795102874850386,-1.5515947186201156
1084,The Dongas,SU490276,449000,127600,1391.0,England,8.0,14,1997,2023,UKBMS,51.04566936583157,-1.3023980923763547
1085,Millfield,SU466329,446600,132900,185.0,England,12.0,9,2002,2010,UKBMS,51.09352368853104,-1.3359498756596346
1086,Parkhurst Forest 2,SZ472912,447200,91200,4400.0,England,11.0,7,2001,2007,UKBMS,50.718518018203795,-1.332762287598849
1087,Parkhurst Forest 3,SZ468915,446800,91500,,England,11.0,7,2001,2007,UKBMS,50.721247912580985,-1.3383900345913398
1088,Bushfield Camp,SU470275,447000,127500,,England,,3,2001,2005,UKBMS,51.0449369381824,-1.330938615988811
1089,Hamble Common,SU482061,448200,106100,1995.0,England,6.0,22,2001,2022,UKBMS,50.85241591383978,-1.316648526383423
1090,Itchen Valley Country Park 3 Copses,SU465165,446500,116500,1000.0,England,8.0,16,2003,2018,UKBMS,50.94606943740386,-1.3394755050567886
1091,Peartree Green,SU438118,443800,111800,1500.0,England,8.0,8,2003,2023,UKBMS,50.90401880851281,-1.3784688684678714
1092,Titchfield Haven 2,SU53300240,453300,102400,,England,6.0,2,2001,2002,UKBMS,50.81870008953704,-1.2447422347884982
1093,Broughton Down 2,SU290330,429000,133000,2720.0,England,13.0,18,2004,2023,UKBMS,51.09557953774353,-1.5872530623095673
1094,Catherington Lith,SU700143,470000,114300,1980.0,England,10.0,16,2000,2021,UKBMS,50.92391939467238,-1.0054352871717251
1095,Dell Piece West,SU701126,470100,112600,500.0,England,7.0,16,2002,2023,UKBMS,50.908622559169984,-1.0043388974790834
1096,Hazleton Common,SU703120,470300,112000,,England,10.0,3,2000,2003,UKBMS,50.9032036656262,-1.0016101303932823
1098,"Windmill Hill, Chalton",SU712147,471200,114700,3280.0,England,7.0,19,2003,2023,UKBMS,50.92736916246142,-0.9882869272373409
1099,Parsonage Field,SU694144,469400,114400,100.0,England,1.0,19,2003,2023,UKBMS,50.92489086721078,-1.013951524350125
1100,Gait Barrows NNR (Warden's),SD483774,348300,477400,1900.0,England,5.0,22,1982,2003,UKBMS,54.18974706789026,-2.7938060540923133
1101,Heald Brow NT,SD468739,346800,473900,2600.0,England,10.0,27,1996,2023,UKBMS,54.158140701346085,-2.8161715084879617
1102,Heathwaite NT,SD448768,344800,476800,3500.0,England,7.0,31,1993,2023,UKBMS,54.1839897751258,-2.8473273700153787
1103,Helsington Barrows NT,SD491902,349100,490200,2600.0,England,15.0,25,1996,2021,UKBMS,54.30485367106793,-2.7837254227111115
1104,Hutton Roof (CWT),SD54507740,354500,477400,2300.0,England,16.0,8,1995,2003,UKBMS,54.19033585181274,-2.6987986941519297
1105,Hutton Roof (Dalton Crag FC),SD552763,355200,476300,2400.0,England,7.0,11,1996,2008,UKBMS,54.180512225412606,-2.687907662582557
1106,Hutton Roof Common,SD560780,356000,478000,4600.0,England,8.0,17,2000,2018,UKBMS,54.195859084161015,-2.675900549265341
1107,Jack Scout NT,SD459736,345900,473600,1150.0,England,11.0,29,1994,2023,UKBMS,54.15535054190335,-2.829898067446112
1108,Latterbarrow CWT,SD440828,344000,482800,1100.0,England,6.0,26,1996,2023,UKBMS,54.23782082274889,-2.860704858844862
1110,Trowbarrow Quarry LNR,SD480758,348000,475800,2031.0,England,14.0,14,1996,2009,UKBMS,54.17533827393535,-2.7981260482659254
1111,Warton Crag LNR,SD495725,349500,472500,3181.0,England,15.0,28,1989,2018,UKBMS,54.14583265655658,-2.774594498210945
1112,Warton Crag LWT,SD491731,349100,473100,5400.0,England,15.0,18,1992,2010,UKBMS,54.1511850520164,-2.7808189160720906
1113,Warton Crag RSPB,SD488731,348800,473100,2800.0,England,7.0,33,1990,2023,UKBMS,54.15115517219756,-2.7854116990662483
1114,Whitbarrow - Howe Ridding pNNR,SD435880,343500,488000,1410.0,England,15.0,27,1996,2022,UKBMS,54.284494149238725,-2.8693582064635237
1116,Witherslack Woods LNR,SD437863,343700,486300,3800.0,England,15.0,23,1985,2010,UKBMS,54.2692397089358,-2.865966050765234
1117,Whitbarrow NNR - Wakebarrow,SD450870,345000,487000,3505.0,England,15.0,23,1996,2023,UKBMS,54.27567182132135,-2.846136374160339
1118,Whitbarrow NNR - Farrer's Allotment,SD454856,345400,485600,4100.0,England,15.0,23,1996,2019,UKBMS,54.26313398578836,-2.8397384461529813
1119,Whitbarrow NNR - Hervey CWT,SD441862,344100,486200,4000.0,England,11.0,25,1995,2023,UKBMS,54.268385046827966,-2.8598062623974876
1120,Lambhowe Plantation North,SD41609150,341600,491500,2450.0,England,11.0,5,1996,2002,UKBMS,54.31573152364812,-2.899224205062816
